id;name;muscleGroup;equipment;movementPattern;level;goals;defaultSets;repsMin;repsMax;restSeconds;tags;alternatives
wger-507-romanian-deadlift;Romanian Deadlift;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat;
wger-543-shoulder-press-on-machine;Shoulder Press, on Machine;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|anterior-deltoid;
wger-498-reverse-grip-bench-press;Reverse Grip Bench Press;Chest;Barbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|barbell|horizontalpush|pectoralis-major|triceps-brachii;
wger-529-run-interval-training;Run - Interval Training;Other;Bodyweight;Bodyweight;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|other|bodyweight;
wger-538-incline-bench-press-barbell;Incline Bench Press - Barbell;Chest;Barbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|barbell|horizontalpush|pectoralis-major;
wger-562-shotgun-row;Shotgun Row;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-607-splinter-sit-ups;Splinter Sit-ups;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|obliquus-externus-abdominis;
wger-604-speed-deadlift;Speed Deadlift;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat;
wger-569-shoulder-press-on-multi-press;Shoulder Press, on Multi Press;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|anterior-deltoid;
wger-591-sit-ups;Sit-ups;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-567-shoulder-press-dumbbells;Shoulder Press, Dumbbells;Shoulders;Dumbbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|dumbbell|verticalpush|anterior-deltoid;
wger-566-shoulder-press-barbell;Shoulder Press, Barbell;Shoulders;Barbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|barbell|verticalpush|anterior-deltoid;
wger-584-single-arm-preacher-curl;Single-arm Preacher Curl;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|biceps-brachii;
wger-590-sitting-calf-raises;Sitting Calf Raises;Legs;Bodyweight;CalfRaise;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|legs|bodyweight|calfraise|soleus;
wger-583-side-to-side-push-ups;Side to Side Push Ups;Chest;Bodyweight;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|bodyweight|horizontalpush|anterior-deltoid|obliquus-externus-abdominis|pectoralis-major;
wger-598-smith-machine-close-grip-bench-press;Smith Machine Close-grip Bench Press;Arms;Bodyweight;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bodyweight|isolation|triceps-brachii;
wger-576-side-crunch;Side Crunch;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|obliquus-externus-abdominis;
wger-571-shrugs-barbells;Shrugs, Barbells;Shoulders;Barbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|barbell|verticalpush|anterior-deltoid;
wger-575-shrugs-on-multipress;Shrugs on Multipress;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|anterior-deltoid;
wger-572-shrugs-dumbbells;Shrugs, Dumbbells;Shoulders;Dumbbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|dumbbell|verticalpush|anterior-deltoid;
wger-570-shoulder-shrug;Shoulder Shrug;Shoulders;none (bodyweight exercise);VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|none-bodyweight-exercise|verticalpush|trapezius;
wger-580-side-plank;Side Plank;Core;none (bodyweight exercise);Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|none-bodyweight-exercise|rectus-abdominis;
wger-628-straight-arm-pull-down-bar-attachment;Straight-arm Pull Down (bar Attachment);Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-632-sumo-squats;Sumo Squats;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat|gluteus-maximus|quadriceps-femoris;
wger-629-straight-arm-pull-down-rope-attachment;Straight-arm Pull Down (rope Attachment);Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-630-sumo-deadlift;Sumo Deadlift;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-616-squat-thrust;Squat Thrust;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat|gluteus-maximus|quadriceps-femoris|rectus-abdominis;
wger-627-stiff-legged-deadlifts;Stiff-legged Deadlifts;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat|biceps-femoris;
wger-622-standing-calf-raises;Standing Calf Raises;Legs;Bodyweight;CalfRaise;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|legs|bodyweight|calfraise|gastrocnemius;
wger-614-squat-jumps;Squat Jumps;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-615-squats;Squats;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat|quadriceps-femoris;
wger-621-standing-bicep-curl;Standing Bicep Curl;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|biceps-brachii|brachialis;
wger-660-triceps-extensions-on-cable-with-bar;Triceps Extensions on Cable With Bar;Arms;Bodyweight;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bodyweight|isolation|triceps-brachii;
wger-711-wall-handstand;Wall Handstand;Shoulders;none (bodyweight exercise);VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|none-bodyweight-exercise|verticalpush;
wger-684-underhand-lat-pull-down;Underhand Lat Pull Down;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-694-upright-row-w-dumbbells;Upright Row w/ Dumbbells;Shoulders;Dumbbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|dumbbell|verticalpush|anterior-deltoid|trapezius;
wger-695-v-bar-pulldown;V-Bar Pulldown;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull;
wger-702-calf-raises-one-legged;Calf raises, one legged;Legs;Bodyweight;CalfRaise;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|legs|bodyweight|calfraise|gastrocnemius;
wger-693-upright-row-sz-bar;Upright Row, SZ-bar;Shoulders;Barbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|barbell|verticalpush|anterior-deltoid|trapezius;
wger-713-wall-pushup;Wall Pushup;Arms;none (bodyweight exercise);Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|none-bodyweight-exercise|isolation|anterior-deltoid|pectoralis-major|triceps-brachii;
wger-691-upright-row-on-multi-press;Upright Row, on Multi Press;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|anterior-deltoid|trapezius;
wger-202-dumbbell-concentration-curl;Dumbbell Concentration Curl;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|brachialis;
wger-441-overhead-squat;Overhead Squat;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat;
wger-530-run-treadmill;Run - Treadmill;Other;Bodyweight;Bodyweight;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|other|bodyweight;
wger-537-incline-bench-press-dumbbell;Incline Bench Press - Dumbbell;Chest;Dumbbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|dumbbell|horizontalpush|pectoralis-major;
wger-659-triceps-extensions-on-cable;Triceps Extensions on Cable;Arms;Bodyweight;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bodyweight|isolation|triceps-brachii;
wger-674-rowing-with-trx-band;Rowing with TRX band;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-718-wall-squat;Wall Squat;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat|biceps-femoris|quadriceps-femoris;
wger-173-crunches-with-cable;Crunches With Cable;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-1084-dumbbell-floor-press;Dumbbell Floor Press;Chest;Dumbbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|dumbbell|horizontalpush|pectoralis-major;
wger-1688-kickstand-rdl;Kickstand RDL;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat|biceps-femoris;
wger-1567-alternating-dumbbell-hammer-curl;Alternating dumbbell hammer curl;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|biceps-brachii;
wger-1847-straddle-l-sit;Straddle L-Sit;Core;none (bodyweight exercise);Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|none-bodyweight-exercise|rectus-abdominis;
wger-1852-l-sit;L-sit;Core;none (bodyweight exercise);Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|none-bodyweight-exercise|latissimus-dorsi|pectoralis-major|rectus-abdominis;
wger-1853-l-sit-foot-supported;L-Sit (Foot Supported);Core;none (bodyweight exercise);Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|none-bodyweight-exercise|latissimus-dorsi|pectoralis-major|rectus-abdominis;
wger-1940-diaphragmatic-breathing;Diaphragmatic Breathing;Other;Bodyweight;Bodyweight;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|other|bodyweight;
wger-1951-foam-roll-adductors;Foam Roll Adductors;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat;
wger-1954-roll-overs-into-v-sits;Roll-overs into V-sits;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat;
wger-1960-rear-foot-elevated-hip-flexor-stretch;Rear-foot-elevated Hip Flexor Stretch;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat;
